"Product Name","Product ID","SKU","Size","Color","Price","Currency","Fulfillment Location","Store Name","Stock Location","On Hand"
"BEARTOOTH CAMP JACKET","703060708816","F1420172828-1-BlkGryPd-S-LKA","S","BlkGryHthr",275.0,"USD","50003","Portland","Main",0
"BEARTOOTH CAMP JACKET","703060708823","F1420172828-1-BlkGryPd-M-LKA","M","BlkGryHthr",275.0,"USD","50003","Portland","Main",0
"BEARTOOTH CAMP JACKET","703060708830","F1420172828-1-BlkGryPd-L-LKA","L","BlkGryHthr",275.0,"USD","50003","Portland","Main",0
"BEARTOOTH CAMP JACKET","703060708847","F1420172828-1-BlkGryPd-XS-LKA","XS","BlkGryHthr",275.0,"USD","50003","Portland","Main",0
"BEARTOOTH CAMP JACKET","703060708854","F1420172828-1-BlkGryPd-XL-LKA","XL","BlkGryHthr",275.0,"USD","50003","Portland","Main",0
"BEARTOOTH CAMP JACKET","703060708861","F1420172828-1-BlkGryPd-2XL-LKA","XXL","BlkGryHthr",275.0,"USD","50003","Portland","Main",0
"VINTAGE FLANNEL WORK SHIRT","703060709004","F1411010689-1-GrnBlkPd-S-IND","S","GreenBlk",145.0,"USD","50003","Portland","Main",0
"VINTAGE FLANNEL WORK SHIRT","703060709011","F1411010689-1-GrnBlkPd-M-IND","M","GreenBlk",145.0,"USD","50003","Portland","Main",0
"VINTAGE FLANNEL WORK SHIRT","703060709028","F1411010689-1-GrnBlkPd-L-IND","L","GreenBlk",145.0,"USD","50003","Portland","Main",0
"VINTAGE FLANNEL WORK SHIRT","703060709035","F1411010689-1-GrnBlkPd-XS-IND","XS","GreenBlk",169.0,"USD","50003","Portland","Main",0
"VINTAGE FLANNEL WORK SHIRT","703060709042","F1411010689-1-GrnBlkPd-XL-IND","XL","GreenBlk",145.0,"USD","50003","Portland","Main",0
"VINTAGE FLANNEL WORK SHIRT","703060709059","F1411010689-1-GrnBlkPd-2XL-IND","XXL","GreenBlk",145.0,"USD","50003","Portland","Main",0
"VINTAGE FLANNEL WORK SHIRT","703060709073","F1411010689-1-GrnBlkPd-LL-IND","L Long","GreenBlk",145.0,"USD","50003","Portland","Main",0
"VINTAGE FLANNEL WORK SHIRT","703060709080","F1411010689-1-GrnBlkPd-ML-IND","M Long","GreenBlk",145.0,"USD","50003","Portland","Main",0
"VINTAGE FLANNEL WORK SHIRT","703060709097","F1411010689-1-GrnBlkPd-XLL-IND","XL Long","GreenBlk",169.0,"USD","50003","Portland","Main",0
"VINTAGE FLANNEL WORK SHIRT","703060709233","F1411010689-1-BluBlkPd-S-IND","S","BlueBlack",145.0,"USD","50003","Portland","Main",0
"VINTAGE FLANNEL WORK SHIRT","703060709240","F1411010689-1-BluBlkPd-M-IND","M","BlueBlack",145.0,"USD","50003","Portland","Main",0
"VINTAGE FLANNEL WORK SHIRT","703060709257","F1411010689-1-BluBlkPd-L-IND","L","BlueBlack",145.0,"USD","50003","Portland","Main",0
"VINTAGE FLANNEL WORK SHIRT","703060709264","F1411010689-1-BluBlkPd-XS-IND","XS","BlueBlack",145.0,"USD","50003","Portland","Main",0
"VINTAGE FLANNEL WORK SHIRT","703060709271","F1411010689-1-BluBlkPd-XL-IND","XL","BlueBlack",145.0,"USD","50003","Portland","Main",0
"VINTAGE FLANNEL WORK SHIRT","703060709288","F1411010689-1-BluBlkPd-2XL-IND","XXL","BlueBlack",145.0,"USD","50003","Portland","Main",0
"VINTAGE FLANNEL WORK SHIRT","703060709295","F1411010689-1-BluBlkPd-3XL-IND","XXXL","BlueBlack",145.0,"USD","50003","Portland","Main",0
"VINTAGE FLANNEL WORK SHIRT","703060709301","F1411010689-1-BluBlkPd-LL-IND","L Long","BlueBlack",145.0,"USD","50003","Portland","Main",0
"VINTAGE FLANNEL WORK SHIRT","703060709318","F1411010689-1-BluBlkPd-ML-IND","M Long","BlueBlack",145.0,"USD","50003","Portland","Main",0
"VINTAGE FLANNEL WORK SHIRT","703060709332","F1411010689-1-BluBlkPd-2XLL-IND","XXL Long","BlueBlack",145.0,"USD","50003","Portland","Main",0
"VINTAGE FLANNEL WORK SHIRT","703060709349","F1411010689-1-BlkGldPd-S-IND","S","BlkNatGld",145.0,"USD","50003","Portland","Main",0
"VINTAGE FLANNEL WORK SHIRT","703060709356","F1411010689-1-BlkGldPd-M-IND","M","BlkNatGld",145.0,"USD","50003","Portland","Main",0
"VINTAGE FLANNEL WORK SHIRT","703060709363","F1411010689-1-BlkGldPd-L-IND","L","BlkNatGld",145.0,"USD","50003","Portland","Main",0
"VINTAGE FLANNEL WORK SHIRT","703060709370","F1411010689-1-BlkGldPd-XS-IND","XS","BlkNatGld",145.0,"USD","50003","Portland","Main",0
"VINTAGE FLANNEL WORK SHIRT","703060709387","F1411010689-1-BlkGldPd-XL-IND","XL","BlkNatGld",145.0,"USD","50003","Portland","Main",0
"VINTAGE FLANNEL WORK SHIRT","703060709394","F1411010689-1-BlkGldPd-2XL-IND","XXL","BlkNatGld",145.0,"USD","50003","Portland","Main",0
"VINTAGE FLANNEL WORK SHIRT","703060709417","F1411010689-1-BlkGldPd-LL-IND","L Long","BlkNatGld",145.0,"USD","50003","Portland","Main",0
"VINTAGE FLANNEL WORK SHIRT","703060709424","F1411010689-1-BlkGldPd-ML-IND","M Long","BlkNatGld",169.0,"USD","50003","Portland","Main",0
"VINTAGE FLANNEL WORK SHIRT","703060709455","F1411010689-1-OlvBlkPd-S-IND","S","GrnOlvBlk",145.0,"USD","50003","Portland","Main",0
"VINTAGE FLANNEL WORK SHIRT","703060709462","F1411010689-1-OlvBlkPd-M-IND","M","GrnOlvBlk",145.0,"USD","50003","Portland","Main",0
"VINTAGE FLANNEL WORK SHIRT","703060709479","F1411010689-1-OlvBlkPd-L-IND","L","GrnOlvBlk",145.0,"USD","50003","Portland","Main",0
"VINTAGE FLANNEL WORK SHIRT","703060709486","F1411010689-1-OlvBlkPd-XS-IND","XS","GrnOlvBlk",145.0,"USD","50003","Portland","Main",0
"VINTAGE FLANNEL WORK SHIRT","703060709493","F1411010689-1-OlvBlkPd-XL-IND","XL","GrnOlvBlk",169.0,"USD","50003","Portland","Main",0
"VINTAGE FLANNEL WORK SHIRT","703060709509","F1411010689-1-OlvBlkPd-2XL-IND","XXL","GrnOlvBlk",145.0,"USD","50003","Portland","Main",0
"VINTAGE FLANNEL WORK SHIRT","703060709523","F1411010689-1-OlvBlkPd-LL-IND","L Long","GrnOlvBlk",145.0,"USD","50003","Portland","Main",0
"VINTAGE FLANNEL WORK SHIRT","703060709530","F1411010689-1-OlvBlkPd-ML-IND","M Long","GrnOlvBlk",169.0,"USD","50003","Portland","Main",0
"VINTAGE FLANNEL WORK SHIRT","703060709561","F1411010689-1-RedMtiPd-S-IND","S","RedBlkGld",145.0,"USD","50003","Portland","Main",0
"VINTAGE FLANNEL WORK SHIRT","703060709578","F1411010689-1-RedMtiPd-M-IND","M","RedBlkGld",145.0,"USD","50003","Portland","Main",0
"VINTAGE FLANNEL WORK SHIRT","703060709585","F1411010689-1-RedMtiPd-L-IND","L","RedBlkGld",145.0,"USD","50003","Portland","Main",0
"VINTAGE FLANNEL WORK SHIRT","703060709592","F1411010689-1-RedMtiPd-XS-IND","XS","RedBlkGld",145.0,"USD","50003","Portland","Main",0
"VINTAGE FLANNEL WORK SHIRT","703060709608","F1411010689-1-RedMtiPd-XL-IND","XL","RedBlkGld",145.0,"USD","50003","Portland","Main",0
"VINTAGE FLANNEL WORK SHIRT","703060709615","F1411010689-1-RedMtiPd-2XL-IND","XXL","RedBlkGld",145.0,"USD","50003","Portland","Main",0
"VINTAGE FLANNEL WORK SHIRT","703060709639","F1411010689-1-RedMtiPd-LL-IND","L Long","RedBlkGld",169.0,"USD","50003","Portland","Main",0
"VINTAGE FLANNEL WORK SHIRT","703060709646","F1411010689-1-RedMtiPd-ML-IND","M Long","RedBlkGld",145.0,"USD","50003","Portland","Main",0
"VINTAGE FLANNEL WORK SHIRT","703060709660","F1411010689-1-RedMtiPd-2XLL-IND","XXL Long","RedBlkGld",145.0,"USD","50003","Portland","Main",0
"VINTAGE FLANNEL WORK SHIRT","703060709677","F1411010689-1-OlvBrnPd-S-IND","S","OlvBrwnBlk",145.0,"USD","50003","Portland","Main",0
"VINTAGE FLANNEL WORK SHIRT","703060709684","F1411010689-1-OlvBrnPd-M-IND","M","OlvBrwnBlk",145.0,"USD","50003","Portland","Main",0
"VINTAGE FLANNEL WORK SHIRT","703060709691","F1411010689-1-OlvBrnPd-L-IND","L","OlvBrwnBlk",145.0,"USD","50003","Portland","Main",0
"VINTAGE FLANNEL WORK SHIRT","703060709707","F1411010689-1-OlvBrnPd-XS-IND","XS","OlvBrwnBlk",145.0,"USD","50003","Portland","Main",0
"VINTAGE FLANNEL WORK SHIRT","703060709714","F1411010689-1-OlvBrnPd-XL-IND","XL","OlvBrwnBlk",169.0,"USD","50003","Portland","Main",0
"VINTAGE FLANNEL WORK SHIRT","703060709721","F1411010689-1-OlvBrnPd-2XL-IND","XXL","OlvBrwnBlk",145.0,"USD","50003","Portland","Main",0
"VINTAGE FLANNEL WORK SHIRT","703060709752","F1411010689-1-OlvBrnPd-ML-IND","M Long","OlvBrwnBlk",145.0,"USD","50003","Portland","Main",0
"WATCH CAP (DUCKS UNLIMITED)","703060710383","F1320172155-1-Olv-OS-USA","One Size","Olive",37.5,"USD","50003","Portland","Main",0
"OUTFITTER WALLET (FAST TRACK)","703060711014","F20187879-1-PheasantRd-013953861","One Size","PheasantRd",125.0,"USD","50003","Portland","Main",0
"PACKER WALLET (FAST TRACK)","703060711045","F20187880-1-PheasantRd-013953861","One Size","PheasantRd",135.0,"USD","50003","Portland","Main",0
"OUTFITTER CARD WALLET (FAST TRACK)","703060711076","F20187881-1-PheasantRd-013953861","One Size","PheasantRd",105.0,"USD","50003","Portland","Main",0
"SMOKEY BEAR FULL-ZIP HOODIE (FAST TRACK)","703060711106","F1420204504-1-Blk-S-USA","S","BlkSmkWds",98.0,"USD","50003","Portland","Main",0
"SMOKEY BEAR FULL-ZIP HOODIE (FAST TRACK)","703060711113","F1420204504-1-Blk-M-USA","M","BlkSmkWds",98.0,"USD","50003","Portland","Main",0
"SMOKEY BEAR FULL-ZIP HOODIE (FAST TRACK)","703060711120","F1420204504-1-Blk-L-USA","L","BlkSmkWds",98.0,"USD","50003","Portland","Main",0
"SMOKEY BEAR FULL-ZIP HOODIE (FAST TRACK)","703060711137","F1420204504-1-Blk-XS-USA","XS","BlkSmkWds",98.0,"USD","50003","Portland","Main",0
"SMOKEY BEAR FULL-ZIP HOODIE (FAST TRACK)","703060711144","F1420204504-1-Blk-XL-USA","XL","BlkSmkWds",98.0,"USD","50003","Portland","Main",0
"SMOKEY BEAR FULL-ZIP HOODIE (FAST TRACK)","703060711151","F1420204504-1-Blk-2XL-USA","XXL","BlkSmkWds",98.0,"USD","50003","Portland","Main",0
"TOTE BAG W/OUT ZIPPER (FAST TRACK)","703060711250","F2020189186-1-Twine-OS-USA","One Size","Twine",195.0,"USD","50003","Portland","Main",0
"TOTE BAG W/OUT ZIPPER (FAST TRACK)","703060711267","F2020189186-1-PhesntRed-OS-USA","One Size","PheasantRd",195.0,"USD","50003","Portland","Main",0
"TOTE BAG WITH ZIPPER (FAST TRACK)","703060711335","F2020192728-1-Twine-OS-USA","One Size","Twine",225.0,"USD","50003","Portland","Main",0
"MESH LOGGER CAP (FAST TRACK)","703060711373","F1320157134-1-Brn-OS-USA","One Size","Brown",38.0,"USD","50003","Portland","Main",0
"MESH LOGGER CAP (FAST TRACK)","703060711380","F1320157134-1-Olv-OS-USA","One Size","Olive",38.0,"USD","50003","Portland","Main",0
"MESH LOGGER CAP (FAST TRACK)","703060711397","F1320157134-1-Stn-OS-USA","One Size","Stone",38.0,"USD","50003","Portland","Main",0
"LIGHTWEIGHT ANGLER CAP (FAST TRACK)","703060711892","F1320054028-1-HunterGrn-OS-VNM","One Size","HunterGrn",38.0,"USD","50003","Portland","Main",0
"EL LOBO WOLF GREETING CARD","703060711922","F20206188-1-Cream-003122102","One Size","Cream",6.0,"USD","50003","Portland","Main",0
"MULE DEER GREETING CARD","703060711946","F20206189-1-Cream-003122102","One Size","Cream",4.5,"USD","50003","Portland","Main",0
"MOOSE SHADOWS GREETING CARD","703060711960","F20206190-1-Cream-003122102","One Size","Cream",6.0,"USD","50003","Portland","Main",0
"NEW MOON BISON GREETING CARD","703060711984","F20206191-1-Cream-003122102","One Size","Cream",6.0,"USD","50003","Portland","Main",0
"SMOKEY BEAR GLASS SET","703060712004","F20210278-1-FrstGrnTan-013993531","One Size","FrstGrnTan",98.0,"USD","50003","Portland","Main",0
"OIL FIN DBL TIN PANT","703060712509","F1420204456-1-DkTan-28x32-USA","28x32","DarkTan",225.0,"USD","50003","Portland","Main",0
"OIL FIN DBL TIN PANT","703060712516","F1420204456-1-DkTan-28x34-USA","28x34","DarkTan",229.0,"USD","50003","Portland","Main",0
"OIL FIN DBL TIN PANT","703060712523","F1420204456-1-DkTan-30x32-USA","30x32","DarkTan",225.0,"USD","50003","Portland","Main",0
"OIL FIN DBL TIN PANT","703060712530","F1420204456-1-DkTan-30x34-USA","30x34","DarkTan",225.0,"USD","50003","Portland","Main",1
"OIL FIN DBL TIN PANT","703060712547","F1420204456-1-DkTan-32x32-USA","32x32","DarkTan",225.0,"USD","50003","Portland","Main",2
"OIL FIN DBL TIN PANT","703060712554","F1420204456-1-DkTan-32x34-USA","32x34","DarkTan",225.0,"USD","50003","Portland","Main",1
"OIL FIN DBL TIN PANT","703060712561","F1420204456-1-DkTan-33x32-USA","33x32","DarkTan",229.0,"USD","50003","Portland","Main",3
"OIL FIN DBL TIN PANT","703060712578","F1420204456-1-DkTan-33x34-USA","33x34","DarkTan",225.0,"USD","50003","Portland","Main",2
"OIL FIN DBL TIN PANT","703060712585","F1420204456-1-DkTan-34x32-USA","34x32","DarkTan",229.0,"USD","50003","Portland","Main",0
"OIL FIN DBL TIN PANT","703060712592","F1420204456-1-DkTan-34x34-USA","34x34","DarkTan",225.0,"USD","50003","Portland","Main",0
"OIL FIN DBL TIN PANT","703060712608","F1420204456-1-DkTan-36x32-USA","36x32","DarkTan",229.0,"USD","50003","Portland","Main",2
"OIL FIN DBL TIN PANT","703060712615","F1420204456-1-DkTan-36x34-USA","36x34","DarkTan",229.0,"USD","50003","Portland","Main",0
"OIL FIN DBL TIN PANT","703060712622","F1420204456-1-DkTan-38x32-USA","38X32","DarkTan",225.0,"USD","50003","Portland","Main",2
"OIL FIN DBL TIN PANT","703060712639","F1420204456-1-DkTan-32x30-USA","32x30","DarkTan",229.0,"USD","50003","Portland","Main",0
"OIL FIN DBL TIN PANT","703060712646","F1420204456-1-DkTan-34x30-USA","34x30","DarkTan",225.0,"USD","50003","Portland","Main",0
"OIL FIN DBL TIN PANT","703060712653","F1420204456-1-DkTan-36x30-USA","36x30","DarkTan",229.0,"USD","50003","Portland","Main",0
"OIL FIN DBL TIN PANT","703060712660","F1420204456-1-DkTan-38x30-USA","38x30","DarkTan",225.0,"USD","50003","Portland","Main",0
"OIL FIN DBL TIN PANT","703060712677","F1420204456-1-DkTan-38x34-USA","38x34","DarkTan",225.0,"USD","50003","Portland","Main",0
"OIL FIN DBL TIN PANT","703060712684","F1420204456-1-DkTan-40x32-USA","40x32","DarkTan",225.0,"USD","50003","Portland","Main",0
"OIL FIN DBL TIN PANT","703060712691","F1420204456-1-DkTan-40x34-USA","40x34","DarkTan",225.0,"USD","50003","Portland","Main",0
"OIL FIN DBL TIN PANT","703060712707","F1420204456-1-DkTan-42x34-USA","42x34","DarkTan",225.0,"USD","50003","Portland","Main",2
"OIL FIN DBL TIN PANT","703060712714","F1420204456-1-DkTan-44x34-USA","44x34","DarkTan",225.0,"USD","50003","Portland","Main",0
"OIL FIN SGL TIN PANT","703060713865","F1420204457-1-DkTan-28x32-USA","28x32","DarkTan",199.0,"USD","50003","Portland","Main",0
"OIL FIN SGL TIN PANT","703060713872","F1420204457-1-DkTan-28x34-USA","28x34","DarkTan",199.0,"USD","50003","Portland","Main",1
"OIL FIN SGL TIN PANT","703060713889","F1420204457-1-DkTan-30x32-USA","30x32","DarkTan",199.0,"USD","50003","Portland","Main",0
"OIL FIN SGL TIN PANT","703060713896","F1420204457-1-DkTan-30x34-USA","30x34","DarkTan",199.0,"USD","50003","Portland","Main",2
"OIL FIN SGL TIN PANT","703060713902","F1420204457-1-DkTan-32x32-USA","32x32","DarkTan",199.0,"USD","50003","Portland","Main",0
"OIL FIN SGL TIN PANT","703060713919","F1420204457-1-DkTan-32x34-USA","32x34","DarkTan",199.0,"USD","50003","Portland","Main",2
"OIL FIN SGL TIN PANT","703060713926","F1420204457-1-DkTan-33x32-USA","33x32","DarkTan",195.0,"USD","50003","Portland","Main",2
"OIL FIN SGL TIN PANT","703060713933","F1420204457-1-DkTan-33x34-USA","33x34","DarkTan",195.0,"USD","50003","Portland","Main",2
"OIL FIN SGL TIN PANT","703060713940","F1420204457-1-DkTan-34x32-USA","34x32","DarkTan",195.0,"USD","50003","Portland","Main",1
"OIL FIN SGL TIN PANT","703060713957","F1420204457-1-DkTan-34x34-USA","34x34","DarkTan",199.0,"USD","50003","Portland","Main",2
"OIL FIN SGL TIN PANT","703060713964","F1420204457-1-DkTan-36x32-USA","36x32","DarkTan",199.0,"USD","50003","Portland","Main",2
"OIL FIN SGL TIN PANT","703060713971","F1420204457-1-DkTan-36x34-USA","36x34","DarkTan",199.0,"USD","50003","Portland","Main",3
"OIL FIN SGL TIN PANT","703060713988","F1420204457-1-DkTan-38x32-USA","38X32","DarkTan",195.0,"USD","50003","Portland","Main",2
"OIL FIN SGL TIN PANT","703060713995","F1420204457-1-DkTan-32x30-USA","32x30","DarkTan",199.0,"USD","50003","Portland","Main",0
"OIL FIN SGL TIN PANT","703060714008","F1420204457-1-DkTan-34x30-USA","34x30","DarkTan",199.0,"USD","50003","Portland","Main",1
"OIL FIN SGL TIN PANT","703060714015","F1420204457-1-DkTan-36x30-USA","36x30","DarkTan",199.0,"USD","50003","Portland","Main",0
"OIL FIN SGL TIN PANT","703060714022","F1420204457-1-DkTan-38x30-USA","38x30","DarkTan",199.0,"USD","50003","Portland","Main",0
"OIL FIN SGL TIN PANT","703060714039","F1420204457-1-DkTan-38x34-USA","38x34","DarkTan",199.0,"USD","50003","Portland","Main",2
"OIL FIN SGL TIN PANT","703060714046","F1420204457-1-DkTan-40x32-USA","40x32","DarkTan",195.0,"USD","50003","Portland","Main",2
"OIL FIN SGL TIN PANT","703060714053","F1420204457-1-DkTan-40x34-USA","40x34","DarkTan",199.0,"USD","50003","Portland","Main",3
"OIL FIN SGL TIN PANT","703060714060","F1420204457-1-DkTan-42x34-USA","42x34","DarkTan",199.0,"USD","50003","Portland","Main",0
"OIL FIN SGL TIN PANT","703060714077","F1420204457-1-DkTan-44x34-USA","44x34","DarkTan",195.0,"USD","50003","Portland","Main",0
"SMOKEY BEAR PIONEER GRAPHIC T-SHIRT (FAST TRACK)","703060714541","F1420204502-1-Timber-L-USA","L","TmbrGold",55.0,"USD","50003","Portland","Main",0
"SMOKEY BEAR PIONEER GRAPHIC T-SHIRT (FAST TRACK)","703060714558","F1420204502-1-Timber-M-USA","M","TmbrGold",55.0,"USD","50003","Portland","Main",0
"SMOKEY BEAR PIONEER GRAPHIC T-SHIRT (FAST TRACK)","703060714565","F1420204502-1-Timber-S-USA","S","TmbrGold",55.0,"USD","50003","Portland","Main",0
"SMOKEY BEAR PIONEER GRAPHIC T-SHIRT (FAST TRACK)","703060714572","F1420204502-1-Timber-XS-USA","XS","TmbrGold",55.0,"USD","50003","Portland","Main",0
"FLEECE-LINED WILDFOWL HAT","703060714695","F1320204536-1-DkOlvDrab-S-VNM","S","DKOliveDrb",70.0,"USD","50003","Portland","Main",0
"FLEECE-LINED WILDFOWL HAT","703060714701","F1320204536-1-DkOlvDrab-M-VNM","M","DKOliveDrb",70.0,"USD","50003","Portland","Main",0
"FLEECE-LINED WILDFOWL HAT","703060714718","F1320204536-1-DkOlvDrab-L-VNM","L","DKOliveDrb",70.0,"USD","50003","Portland","Main",0
"FLEECE-LINED WILDFOWL HAT","703060714725","F1320204536-1-DkOlvDrab-XL-VNM","XL","DKOliveDrb",70.0,"USD","50003","Portland","Main",0
"FLEECE-LINED WILDFOWL HAT","703060714732","F1320204536-1-DkOlvDrab-2XL-VNM","XXL","DKOliveDrb",70.0,"USD","50003","Portland","Main",0
"SHEEPSKIN TRAPPER HAT","703060714930","F1320204535-1-BisonBrn-S-USA","S","BisonBrown",195.0,"USD","50003","Portland","Main",0
"SHEEPSKIN TRAPPER HAT","703060714947","F1320204535-1-BisonBrn-M-USA","M","BisonBrown",195.0,"USD","50003","Portland","Main",0
"SHEEPSKIN TRAPPER HAT","703060714954","F1320204535-1-BisonBrn-L-USA","L","BisonBrown",195.0,"USD","50003","Portland","Main",0
"SHEEPSKIN TRAPPER HAT","703060714961","F1320204535-1-BisonBrn-XL-USA","XL","BisonBrown",195.0,"USD","50003","Portland","Main",0
"SHEEPSKIN TRAPPER HAT","703060714978","F1320204535-1-BisonBrn-2XL-USA","XXL","BisonBrown",195.0,"USD","50003","Portland","Main",0
"HEARTH PUPPY INCENSE BURNER & PIÑON","703060715043","F20206186-1-White-000002323","One Size","White",12.5,"USD","50003","Portland","Main",0
"SEATTLE WOOL BASEBALL CAP","703060715067","F1320204542-1-ForGrn-OS-VNM","One Size","ForestGrn",65.0,"USD","50003","Portland","Main",0
"SEATTLE WOOL BASEBALL CAP","703060715074","F1320204542-1-Nvy-OS-VNM","One Size","Navy",65.0,"USD","50003","Portland","Main",0
"BUCKET HAT","703060715128","F1320204552-1-Blk-S-VNM","S","Black",65.0,"USD","50003","Portland","Main",0
"BUCKET HAT","703060715135","F1320204552-1-MarshOlv-S-VNM","S","MarshOlive",65.0,"USD","50003","Portland","Main",0
"BUCKET HAT","703060715142","F1320204552-1-Blk-M-VNM","M","Black",65.0,"USD","50003","Portland","Main",0
"BUCKET HAT","703060715159","F1320204552-1-MarshOlv-M-VNM","M","MarshOlive",65.0,"USD","50003","Portland","Main",0
"BUCKET HAT","703060715166","F1320204552-1-Blk-L-VNM","L","Black",65.0,"USD","50003","Portland","Main",0
"BUCKET HAT","703060715173","F1320204552-1-MarshOlv-L-VNM","L","MarshOlive",65.0,"USD","50003","Portland","Main",0
"BUCKET HAT","703060715180","F1320204552-1-Blk-XL-VNM","XL","Black",65.0,"USD","50003","Portland","Main",0
"BUCKET HAT","703060715197","F1320204552-1-MarshOlv-XL-VNM","XL","MarshOlive",65.0,"USD","50003","Portland","Main",0
"BUCKET HAT","703060715203","F1320204552-1-Blk-2XL-VNM","XXL","Black",65.0,"USD","50003","Portland","Main",0
"BUCKET HAT","703060715210","F1320204552-1-MarshOlv-2XL-VNM","XXL","MarshOlive",65.0,"USD","50003","Portland","Main",0
"SMOKEY BEAR RUGGED TWILL POUCH (FAST TRACK)","703060715340","F20204571-1-OtterGreen-000000074","One Size","OtterGreen",89.0,"USD","50003","Portland","Main",0
"TOGIAK BELT","703060715401","F1320052229-1-Flm-OS-USA","One Size","Flame",45.0,"USD","50003","Portland","Main",0
"STRIPED PRO RUGBY SHIRT","703060715500","F1420205546-1-GrphTpe-S-USA","S","GrphteTaup",100.0,"USD","50003","Portland","Main",0
"STRIPED PRO RUGBY SHIRT","703060715517","F1420205546-1-GrphTpe-M-USA","M","GrphteTaup",100.0,"USD","50003","Portland","Main",0
"STRIPED PRO RUGBY SHIRT","703060715524","F1420205546-1-GrphTpe-L-USA","L","GrphteTaup",100.0,"USD","50003","Portland","Main",0
"STRIPED PRO RUGBY SHIRT","703060715548","F1420205546-1-GrphTpe-XL-USA","XL","GrphteTaup",100.0,"USD","50003","Portland","Main",0
"STRIPED PRO RUGBY SHIRT","703060715555","F1420205546-1-GrphTpe-2XL-USA","XXL","GrphteTaup",100.0,"USD","50003","Portland","Main",0
"Wood Mallard Ornament","703060715661","20205531-fco-014214033","","GreenBrown",12.0,"USD","50003","Portland","Main",0
"DOUBLE LAYER HENLEY","703060715838","F1420067705-1-Fir-S-PER","S","Fir",100.0,"USD","50003","Portland","Main",0
"DOUBLE LAYER HENLEY","703060715845","F1420067705-1-Red-S-PER","S","Red",100.0,"USD","50003","Portland","Main",0
"DOUBLE LAYER HENLEY","703060715852","F1420067705-1-Fir-M-PER","M","Fir",100.0,"USD","50003","Portland","Main",0
"DOUBLE LAYER HENLEY","703060715869","F1420067705-1-Red-M-PER","M","Red",100.0,"USD","50003","Portland","Main",0
"DOUBLE LAYER HENLEY","703060715876","F1420067705-1-Fir-L-PER","L","Fir",100.0,"USD","50003","Portland","Main",0
"DOUBLE LAYER HENLEY","703060715883","F1420067705-1-Red-L-PER","L","Red",100.0,"USD","50003","Portland","Main",0
